Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
09/18/2015,NISS,4D,,BRO,V232026,IL,701 N. Sacramento,(773) 265-7605,6827293
09/18/2015,NISS,4D,,BLU,E726066,IL,10300 S. Doty,(773) 568-8495,2772633
09/18/2015,NISS,4D,,BLK,P242665,IL,10300 S. Doty,(773) 568-8495,2772659
09/18/2015,OLDS,4D,,BLK,V128093,IL,10300 S. Doty,(773) 568-8495,2772697
09/18/2015,OLDS,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2772719
09/18/2015,OLDS,VN,TK,TAN,WXZ528,IN,10300 S. Doty,(773) 568-8495,2772704
09/18/2015,OLDS,VN,SIL,TAN,Y727377,IL,10300 S. Doty,(773) 568-8495,2772638
09/18/2015,OLDS,VN,,SIL,496LAL,IN,10300 S. Doty,(773) 568-8495,2772698
09/18/2015,PLYM,VN,VOY,BLU,E525273,IL,701 N. Sacramento,(773) 265-7605,6827315
09/18/2015,PONT,4D,BON,BLU,V158653,IL,701 N. Sacramento,(773) 265-1846,1533763
09/18/2015,PONT,4D,GRA,SIL,S497753,IL,10300 S. Doty,(773) 568-8495,2772681
09/18/2015,PONT,4D,,BLK,E428208,IL,10300 S. Doty,(773) 568-8495,2772694
09/18/2015,PONT,4D,BON,GRN,V842653,IL,701 N. Sacramento,(773) 265-7605,6827297
09/18/2015,PONT,4D,,GLD,399VMU,CO,10300 S. Doty,(773) 568-8495,2772666
09/18/2015,PONT,4D,,GRY,V354919,IL,10300 S. Doty,(773) 568-8495,2772672
09/18/2015,PONT,4D,,WHI,A923020,IL,10300 S. Doty,(773) 568-8495,2772685
09/18/2015,PONT,VN,MTA,RED,S880451,IL,10300 S. Doty,(773) 568-8495,2772667
09/18/2015,SATR,4D,,GRY,N917953,IL,10300 S. Doty,(773) 568-8495,2772671
09/18/2015,SATR,4D,,GRY,E440161,IL,10300 S. Doty,(773) 568-8495,2772631
09/18/2015,TOYT,4D,,SIL,9759351,IL,10300 S. Doty,(773) 568-8495,2772624
09/18/2015,TOYT,4D,,RED,V936271,IL,701 N. Sacramento,(773) 265-7605,6827320
09/18/2015,TOYT,4D,CAM,WHI,E370059,IL,701 N. Sacramento,(773) 265-7605,6827299
09/18/2015,TOYT,4D,,GRY,S841238,IL,701 N. Sacramento,(773) 265-7605,6827332
09/18/2015,TOYT,4T,,GRY,9519217,IL,10300 S. Doty,(773) 568-8495,2772629
09/18/2015,TOYT,LL,4RN,GRY,S740910,IL,10300 S. Doty,(773) 568-8495,2772648
09/18/2015,TOYT,PK,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6827328
09/18/2015,VOLK,4D,JET,BLU,V755276,IL,701 N. Sacramento,(773) 265-7605,6827301
09/18/2015,VOLK,4D,JET,BLK,X845785,IL,701 N. Sacramento,(773) 265-1846,1533760
09/17/2015,ACUR,4D,,SIL,3773WS,IL,10300 S. Doty,(773) 568-8495,2772521
09/17/2015,ACUR,4D,,RED,DL4466A,IL,10300 S. Doty,(773) 568-8495,2772548
09/17/2015,AUDI,4D,,SIL,V722110,IL,701 N. Sacramento,(773) 265-1846,1533758
09/17/2015,BMW,4D,,BLK,V144325,IL,701 N. Sacramento,(773) 265-7605,6827267
09/17/2015,BUIC,4D,CEN,RED,1353476,IL,10300 S. Doty,(773) 568-8495,2772578
09/17/2015,BUIC,4D,,GRY,107738,IL,10300 S. Doty,(773) 568-8495,2772619
09/17/2015,BUIC,4D,,WHI,E895159,IN,10300 S. Doty,(773) 568-8495,2772560
09/17/2015,BUIC,LL,TK,WHI,V633870,IL,701 N. Sacramento,(773) 265-7605,6827258
09/17/2015,BUIC,LL,TK,WHI,E360330,IL,701 N. Sacramento,(773) 265-7605,6827227
09/17/2015,CADI,4D,DEV,GRY,R130569,IL,10300 S. Doty,(773) 568-8495,2772584
09/17/2015,CADI,4D,,BLK,E437263,IL,701 N. Sacramento,(773) 265-7605,6827273
09/17/2015,CADI,LL,TK,GRY,DL68DC,IL,701 N. Sacramento,(773) 265-7605,6827276
09/17/2015,CHEV,2D,,RED,E361814,IL,10300 S. Doty,(773) 568-8495,2772514
09/17/2015,CHEV,2D,,WHI,Y740336,IL,10300 S. Doty,(773) 568-8495,2772612
09/17/2015,CHEV,4D,,WHI,N757722,IL,10300 S. Doty,(773) 785-9752,1715511
09/17/2015,CHEV,4D,,GRN,E441106,IL,10300 S. Doty,(773) 568-8495,2772608
09/17/2015,CHEV,4D,,RED,E718086,IL,10300 S. Doty,(773) 568-8495,2772603
09/17/2015,CHEV,4D,IMP,SIL,V751012,IL,10300 S. Doty,(773) 568-8495,2772599
09/17/2015,CHEV,4D,,BLK,N920113,IL,10300 S. Doty,(773) 568-8495,2772617
09/17/2015,CHEV,4D,,BLU,S298290,IL,10300 S. Doty,(773) 568-8495,2772621
09/17/2015,CHEV,4D,,SIL,Y828822,IL,701 N. Sacramento,(773) 265-7605,6827240
09/17/2015,CHEV,4D,MAL,BLU,E357599,IL,701 N. Sacramento,(773) 265-7605,6827247
09/17/2015,CHEV,4D,,BLK,E990361,IL,701 N. Sacramento,(773) 265-7605,6827266
09/17/2015,CHEV,4D,IMP,BLK,E645748,IL,701 N. Sacramento,(773) 265-7605,6827253
09/17/2015,CHEV,4D,IMP,RED,E396418,IL,10300 S. Doty,(773) 568-8495,2772594
09/17/2015,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6827265
09/17/2015,CHEV,4D,MAL,BLU,914BED,IN,10300 S. Doty,(773) 568-8495,2772567
09/17/2015,CHEV,4T,,BLK,N229012,IL,10300 S. Doty,(773) 568-8495,2772538
09/17/2015,CHEV,LL,,SIL,,IN,10300 S. Doty,(773) 568-8495,2772607
09/17/2015,CHEV,LL,,BLK,N201765,IL,10300 S. Doty,(773) 568-8495,2772605
09/17/2015,CHEV,TR,,WHI,1298750-,IL,10300 S. Doty,(773) 785-9752,1715512
09/17/2015,CHEV,VN,,MAR,V618194,IL,10300 S. Doty,(773) 568-8495,2772515
09/17/2015,CHEV,VN,VEN,WHI,S904332,IL,10300 S. Doty,(773) 568-8495,2772572
09/17/2015,CHRY,4D,,WHI,8084603,IL,701 N. Sacramento,(773) 265-7605,6827239
09/17/2015,CHRY,4D,300,WHI,R597783,IL,10300 S. Doty,(773) 568-8495,2772571
09/17/2015,CHRY,4D,,WHI,,IL,10300 S. Doty,(773) 785-9752,1715513
09/17/2015,CHRY,VN,,WHI,,IL,10300 S. Doty,(773) 568-8495,2772541
09/17/2015,CHRY,VN,,WHI,V606645,IL,10300 S. Doty,(773) 568-8495,2772553
09/17/2015,DODG,4D,STA,DGR,E479214,IL,10300 S. Doty,(773) 568-8495,2772600
09/17/2015,DODG,4D,,WHI,V986356,IL,10300 S. Doty,(773) 568-8495,2772557
09/17/2015,DODG,4D,,GRY,N798169,IL,10300 S. Doty,(773) 568-8495,2772562
09/17/2015,DODG,4D,,RED,S419812,IL,10300 S. Doty,(773) 568-8495,2772590
09/17/2015,DODG,LL,,GRY,1212365B,IL,701 N. Sacramento,(773) 265-7605,6827238
09/17/2015,DODG,LL,,BLK,V812609,IL,10300 S. Doty,(773) 568-8495,2772513
09/17/2015,DODG,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495,2772527
09/17/2015,DODG,VN,,RED,,IL,10300 S. Doty,(773) 568-8495,2772516
09/17/2015,DODG,VN,,BGE,Y759493,IL,701 N. Sacramento,(773) 265-7605,6827233
09/17/2015,DODG,VN,CVN,BLU,E370158,IL,701 N. Sacramento,(773) 265-7605,6827250
09/17/2015,DODG,VN,CVN,GRN,,IL,701 N. Sacramento,(773) 265-7605,6827251
09/17/2015,DODG,VN,,WHI,N768996,IL,10300 S. Doty,(773) 568-8495,2772616
09/17/2015,FORD,4D,,BLK,Y746737,IL,701 N. Sacramento,(773) 265-7605,6827274
09/17/2015,FORD,4D,,SIL,V839956,IL,10300 S. Doty,(773) 568-8495,2772517
09/17/2015,FORD,4D,,GRY,S896322,IL,10300 S. Doty,(773) 568-8495,2772609
09/17/2015,FORD,4D,,GRN,E143791,IL,10300 S. Doty,(773) 568-8495,2772602
09/17/2015,FORD,4D,,GRN,V870890,IL,10300 S. Doty,(773) 568-8495,2772593
09/17/2015,FORD,4D,TAU,BLK,E227048,IL,10300 S. Doty,(773) 568-8495,2772595
09/17/2015,FORD,4D,,WHI,E354269,IL,701 N. Sacramento,(773) 265-7605,6827269
09/17/2015,FORD,4D,,BLK,S776672,IL,10300 S. Doty,(773) 568-8495,2772551
09/17/2015,FORD,4D,TAU,GLD,V136247,IL,701 N. Sacramento,(773) 265-7605,6827256
09/17/2015,FORD,LL,,BLU,E156549,IL,10300 S. Doty,(773) 568-8495,2772537
09/17/2015,FORD,LL,,BLK,V145964,IL,701 N. Sacramento,(773) 265-7605,6827248
09/17/2015,FORD,LL,TK,BLK,,IL,10300 S. Doty,(773) 568-8495,2772518
09/17/2015,FORD,LL,,SIL,S914743,IL,701 N. Sacramento,(773) 265-7605,6827249
09/17/2015,FORD,PK,TK,GRN,1759588B,IL,701 N. Sacramento,(773) 265-7605,6827229
09/17/2015,FORD,PK,,BLK,,IL,10300 S. Doty,(773) 568-8495,2772529
09/17/2015,FORD,VN,TK,TRQ,5270054,IL,10300 S. Doty,(773) 568-8495,2772614
09/17/2015,FORD,VN,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6827261
09/17/2015,GMC,4D,JMY,GRN,V145527,IL,701 N. Sacramento,(773) 265-7605,6827259
09/17/2015,GMC,VN,SAF,BLK,E158069,IL,10300 S. Doty,(773) 568-8495,2772597
09/17/2015,HOND,4D,ACC,GRY,E282979,IL,10300 S. Doty,(773) 568-8495,2772556
09/17/2015,HOND,4D,,GRY,336S624,IL,10300 S. Doty,(773) 568-8495,2772545
09/17/2015,HOND,4D,,BLU,Y761624,IL,701 N. Sacramento,(773) 265-7605,6827264
09/17/2015,HOND,4D,CIV,BLK,N558010,IL,10300 S. Doty,(773) 568-8495,2772563
09/17/2015,HOND,4T,,BLU,K554792,ID,701 N. Sacramento,(773) 265-7605,6827230
09/17/2015,HYUN,4D,ELN,TAN,V585917,IL,10300 S. Doty,(773) 568-8495,2772565
09/17/2015,HYUN,4D,SON,SIL,E715092,IL,10300 S. Doty,(773) 568-8495,2772564
09/17/2015,HYUN,4D,ELN,TAN,R9333328,IL,10300 S. Doty,(773) 568-8495,2772587
09/17/2015,INFI,LL,,WHI,X922183,IL,10300 S. Doty,(773) 568-8495,2772574
09/17/2015,INFI,SW,,SIL,S957767,IL,701 N. Sacramento,(773) 265-7605,6827268
09/17/2015,JAGU,4D,,GRN,E877438,IL,10300 S. Doty,(773) 568-8495,2772620
09/17/2015,JEEP,LL,,BLK,V809223,IL,10300 S. Doty,(773) 568-8495,2772558
09/17/2015,KIA,VN,,SIL,E726708,IL,10300 S. Doty,(773) 568-8495,2772547
09/17/2015,LEXS,4D,,BLK,E335660,IL,10300 S. Doty,(773) 568-8495,2772610
09/17/2015,LINC,4D,TOW,WHI,,IL,701 N. Sacramento,(773) 265-1846,1533757
09/17/2015,LINC,4D,,GRN,33892TX,IL,10300 S. Doty,(773) 568-8495,467809
09/17/2015,LINC,LL,,WHI,V415935,IL,701 N. Sacramento,(773) 265-7605,6827225
09/17/2015,MERC,4D,SAB,BLU,,IL,10300 S. Doty,(773) 568-8495,2772585
09/17/2015,MERC,4D,,WHI,307BTR,IN,10300 S. Doty,(773) 785-9752,1715510
09/17/2015,MERC,4T,,BLU,N669807,IL,10300 S. Doty,(773) 568-8495,2772543
09/17/2015,MERZ,4D,,BLK,BFC3016,AZ,10300 S. Doty,(773) 568-8495,2772520
09/17/2015,MERZ,4T,,WHI,R389301,IL,10300 S. Doty,(773) 568-8495,2772546
09/17/2015,MITS,4T,,GRY,V158795,IL,10300 S. Doty,(773) 568-8495,2772544
09/17/2015,NISS,4D,SEN,SIL,V752785,IL,10300 S. Doty,(773) 568-8495,2772569
09/17/2015,NISS,4D,,MAR,R978131,IL,701 N. Sacramento,(773) 265-7605,6827242
09/17/2015,NISS,4D,,BLU,V474236,IL,10300 S. Doty,(773) 568-8495,2772533
09/17/2015,NISS,4D,ALT,GRY,R993127,IL,10300 S. Doty,(773) 568-8495,2772579
09/17/2015,NISS,4D,,SIL,Y754429,IL,10300 S. Doty,(773) 568-8495,2772534
09/17/2015,NISS,4D,,GRY,P273678,IL,701 N. Sacramento,(773) 265-7605,6827260
09/17/2015,NISS,4D,,WHI,Y845091,IL,701 N. Sacramento,(773) 265-7605,6827235
09/17/2015,PONT,2D,SNF,GRY,V762803,IL,701 N. Sacramento,(773) 265-7605,6827243
09/17/2015,PONT,4D,BON,GRY,D6260M,TN,10300 S. Doty,(773) 568-8495,2772592
09/17/2015,PONT,4T,,GRY,G685878,IL,10300 S. Doty,(773) 568-8495,2772552
09/17/2015,SATR,4T,,RED,S859089,IL,10300 S. Doty,(773) 568-8495,2772554
09/17/2015,SATR,4T,,MAR,E153940,IL,10300 S. Doty,(773) 568-8495,2772526
09/17/2015,SUZI,MC,,BLU,DH8492,IL,701 N. Sacramento,(773) 265-7605,6827262
09/17/2015,TOYT,4D,,WHI,Y755026,IL,701 N. Sacramento,(773) 265-7605,6827279
09/17/2015,TOYT,4D,,TAN,Z192543,IL,701 N. Sacramento,(773) 265-7605,6827226
09/17/2015,TOYT,4D,COA,RED,5826885,IL,10300 S. Doty,(773) 568-8495,2772576
09/17/2015,TOYT,4D,CAM,SIL,L349180,IL,10300 S. Doty,(773) 568-8495,2772566
09/17/2015,TOYT,4D,,RED,E359595,IL,701 N. Sacramento,(773) 265-7605,6827234
09/17/2015,VOLK,4D,,BLK,V574036,IL,701 N. Sacramento,(773) 265-7605,6827241
09/17/2015,VOLK,4D,GOL,BLU,976R652,IL,701 N. Sacramento,(773) 265-1846,1533756
09/17/2015,VOLV,4T,,GRY,V512364,IL,10300 S. Doty,(773) 568-8495,2772542
09/17/2015,ZCZY,MC,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6827254
09/16/2015,ACUR,2T,,GRY,S494756,IL,10300 S. Doty,(773) 568-8495,2772391
09/16/2015,ACUR,4T,,GRY,,IL,10300 S. Doty,(773) 568-8495,2772386
09/16/2015,AUDI,4D,,BLU,Y749220,IL,10300 S. Doty,(773) 568-8495,2772403
09/16/2015,BMW,4T,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6827170
09/16/2015,BUIC,4D,,GRN,E352703,IL,701 N. Sacramento,(773) 265-7605,6827223
09/16/2015,BUIC,4D,,SIL,V326091,IL,10300 S. Doty,(773) 568-8495,2772468
09/16/2015,BUIC,4D,,BRO,V474372,IL,10300 S. Doty,(773) 568-8495,2772446
09/16/2015,BUIC,4D,,WHI,V515719,IL,701 N. Sacramento,(773) 265-7605,6827216
09/16/2015,BUIC,4D,,BLU,V355368,IL,10300 S. Doty,(773) 568-8495,2772491
09/16/2015,BUIC,4D,CEN,BLU,K526586,IL,10300 S. Doty,(773) 568-8495,2772434
09/16/2015,BUIC,4D,,RED,E426275,IL,10300 S. Doty,(773) 568-8495,2772496
09/16/2015,BUIC,4D,,BLU,00132799,IL,10300 S. Doty,(773) 568-8495,2772390
09/16/2015,BUIC,4T,,SIL,E818437,IL,10300 S. Doty,(773) 568-8495,2772421
09/16/2015,CADI,2D,,GRN,N921738,IL,10300 S. Doty,(773) 568-8495,2772474
09/16/2015,CADI,4D,,BLK,E198204,IL,701 N. Sacramento,(773) 265-7605,6827198
09/16/2015,CADI,4D,,WHI,Y723191,IL,400 E. Lower Wacker,(312) 744-7550,934487
09/16/2015,CHEV,2D,,WHI,E496402,IL,10300 S. Doty,(773) 568-8495,2772509
09/16/2015,CHEV,2D,MOC,BLU,V602810,IL,10300 S. Doty,(773) 568-8495,2772466
09/16/2015,CHEV,2D,,GRY,Y721764,IL,10300 S. Doty,(773) 568-8495,2772385
09/16/2015,CHEV,4D,,SIL,E211058,IL,10300 S. Doty,(773) 568-8495,2772418
09/16/2015,CHEV,4D,,BLK,R941507,IL,10300 S. Doty,(773) 568-8495,2772508
09/16/2015,CHEV,4D,MAL,SIL,V737953,IL,10300 S. Doty,(773) 568-8495,2772428
09/16/2015,CHEV,4D,MAL,GLD,E213410,IL,10300 S. Doty,(773) 568-8495,2772454
09/16/2015,CHEV,4D,IMP,BLU,,IL,10300 S. Doty,(773) 568-8495,2772463
09/16/2015,CHEV,4D,,BLK,E340734,IL,10300 S. Doty,(773) 568-8495,2772411
09/16/2015,CHEV,4D,,WHI,E393469,IL,10300 S. Doty,(773) 568-8495,2772482
09/16/2015,CHEV,4D,,SIL,Y812145,IL,10300 S. Doty,(773) 568-8495,2772506
09/16/2015,CHEV,4D,,GRY,R326335,IL,10300 S. Doty,(773) 568-8495,2772503
09/16/2015,CHEV,4D,,TAN,Y729410,IL,10300 S. Doty,(773) 568-8495,2772510
09/16/2015,CHEV,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6827188
09/16/2015,CHEV,4D,,BLU,V521165,IL,10300 S. Doty,(773) 568-8495,2772475
09/16/2015,CHEV,4D,IMP,SIL,E464555,IL,10300 S. Doty,(773) 568-8495,2772422
09/16/2015,CHEV,LL,,SIL,L740412,IL,10300 S. Doty,(773) 568-8495,2772480
09/16/2015,CHEV,LL,,GRN,E764267,IL,10300 S. Doty,(773) 568-8495,2772512
09/16/2015,CHEV,LL,BLZ,WHI,R190352,IL,10300 S. Doty,(773) 568-8495,2772426
09/16/2015,CHEV,LL,TAH,RED,417MBL,IN,10300 S. Doty,(773) 568-8495,2772441
09/16/2015,CHEV,LL,,WHI,E384225,IL,10300 S. Doty,(773) 568-8495,2772397
09/16/2015,CHEV,VN,VEN,WHI,P301699,IL,10300 S. Doty,(773) 568-8495,2772451
09/16/2015,CHRY,4D,300,BLK,E485862,IL,10300 S. Doty,(773) 568-8495,2772455
09/16/2015,CHRY,4D,,SIL,,IL,10300 S. Doty,(773) 785-9752,1715506
09/16/2015,CHRY,4D,,BLU,S926612,IL,701 N. Sacramento,(773) 265-7605,6827183
09/16/2015,CHRY,4D,,LBL,167R082,IL,701 N. Sacramento,(773) 265-7605,6827175
09/16/2015,DODG,4D,,GRY,890VWP,WI,10300 S. Doty,(773) 568-8495,2772469
09/16/2015,DODG,4D,INT,GRY,,IL,10300 S. Doty,(773) 568-8495,2772450
09/16/2015,DODG,4D,,RED,V983235,IL,10300 S. Doty,(773) 568-8495,2772445
09/16/2015,DODG,4D,,RED,V620627,IL,10300 S. Doty,(773) 568-8495,2772412
09/16/2015,DODG,4D,INT,GRN,R486914,IL,701 N. Sacramento,(773) 265-7605,6827197
09/16/2015,DODG,4D,,WHI,R178894,IL,10300 S. Doty,(773) 568-8495,2772473
09/16/2015,DODG,4D,,RED,E352200,IL,10300 S. Doty,(773) 568-8495,2772464
09/16/2015,DODG,LL,,WHI,1609092R,IL,10300 S. Doty,(773) 568-8495,2772497
09/16/2015,DODG,VN,,PLE,E764487,IL,10300 S. Doty,(773) 568-8495,2772490
09/16/2015,DODG,VN,,WHI,E748756,IL,701 N. Sacramento,(773) 265-7605,6827214
09/16/2015,DODG,VN,,WHI,L963155,IL,701 N. Sacramento,(773) 265-7605,6827181
09/16/2015,DODG,VN,,PLE,,IL,10300 S. Doty,(773) 568-8495,2772502
09/16/2015,FORD,4D,,RED,V288796,IL,10300 S. Doty,(773) 568-8495,2772481
09/16/2015,FORD,4D,TAU,WHI,V510834,IL,10300 S. Doty,(773) 568-8495,2772457
09/16/2015,FORD,4D,,SIL,E370794,IL,701 N. Sacramento,(773) 265-7605,6827208
09/16/2015,FORD,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2772462
09/16/2015,FORD,4D,,RED,S718217,IL,10300 S. Doty,(773) 568-8495,2772479
09/16/2015,FORD,LL,,RED,S217085,IL,701 N. Sacramento,(773) 265-7605,6827224
09/16/2015,FORD,LL,,YEL,S217314,IL,701 N. Sacramento,(773) 265-7605,6827211
09/16/2015,FORD,LL,,BLU,Y718354,IL,10300 S. Doty,(773) 568-8495,2772395
09/16/2015,HOND,2D,CIV,TAN,X946424,IL,10300 S. Doty,(773) 568-8495,2772467
09/16/2015,HOND,4D,CIV,WHI,S977657,IL,10300 S. Doty,(773) 568-8495,2772449
09/16/2015,HOND,4D,ACC,GRN,V316347,IL,701 N. Sacramento,(773) 265-7605,6827203
09/16/2015,HOND,4D,ACC,WHI,R444852,IL,10300 S. Doty,(773) 568-8495,2772442
09/16/2015,HOND,4D,ACC,GRN,,IL,701 N. Sacramento,(773) 265-7605,6827202
09/16/2015,HOND,4D,,SIL,V604274,IL,10300 S. Doty,(773) 568-8495,2772487
09/16/2015,HOND,VN,,TAN,V747799,IL,10300 S. Doty,(773) 568-8495,2772416
09/16/2015,HYUN,4D,ELN,BLU,R725823,IL,701 N. Sacramento,(773) 265-7605,6827192
09/16/2015,INFI,4D,I30,WHI,S930842,IL,10300 S. Doty,(773) 568-8495,2772433
09/16/2015,INFI,4T,,BLK,197S840,IL,701 N. Sacramento,(773) 265-7605,6827182
09/16/2015,INFI,4T,,GRY,E436202,IL,10300 S. Doty,(773) 568-8495,2772409
09/16/2015,JAGU,4D,,GRY,V838984,IL,701 N. Sacramento,(773) 265-7605,6827195
09/16/2015,KIA,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2772484
09/16/2015,KIA,LL,,GRY,N954425,IL,701 N. Sacramento,(773) 265-7605,6827172
09/16/2015,LEXS,4D,,WHI,S955879,IL,10300 S. Doty,(773) 568-8495,2772444
09/16/2015,LEXS,LL,,SIL,E728371,IL,10300 S. Doty,(773) 568-8495,2772477
09/16/2015,LINC,LL,,WHI,P118557,IL,10300 S. Doty,(773) 568-8495,2772407
09/16/2015,MERC,4D,MAR,RED,N525552,IL,10300 S. Doty,(773) 568-8495,2772431
09/16/2015,MERC,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2772486
09/16/2015,MERC,4D,SAB,GLD,V356734,IL,10300 S. Doty,(773) 568-8495,2772436
09/16/2015,MERC,VN,VIL,SIL,E484535,IL,10300 S. Doty,(773) 568-8495,2772437
09/16/2015,MERZ,4D,,BLK,WMP6064,VA,701 N. Sacramento,(773) 265-7605,6827201
09/16/2015,MITS,4D,,SIL,Y727280,IL,10300 S. Doty,(773) 568-8495,2772495
09/16/2015,MITS,4D,,GRY,E329434,IL,10300 S. Doty,(773) 568-8495,2772406
09/16/2015,MITS,4D,GAL,RED,S252135,IL,10300 S. Doty,(773) 785-9752,1715505
09/16/2015,MITS,4D,LAN,YEL,E676293,IL,10300 S. Doty,(773) 568-8495,2772427
09/16/2015,MITS,LL,EDV,WHI,R474835,IL,10300 S. Doty,(773) 568-8495,2772432
09/16/2015,MITS,LL,,BLK,V255203,IL,10300 S. Doty,(773) 568-8495,2772489
09/16/2015,NISS,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6827219
09/16/2015,NISS,4D,,SIL,V670233,IL,10300 S. Doty,(773) 568-8495,2772398
09/16/2015,NISS,4D,,WHI,S179106,IL,701 N. Sacramento,(773) 265-7605,6827173
09/16/2015,NISS,4D,,BLK,R927011,IL,10300 S. Doty,(773) 568-8495,2772501
09/16/2015,OLDS,2D,ALO,WHI,V765221,IL,10300 S. Doty,(773) 568-8495,2772443
09/16/2015,OLDS,4D,,GRY,E876680,IL,10300 S. Doty,(773) 568-8495,2772460
09/16/2015,OLDS,4D,,WHI,791TCB,KY,10300 S. Doty,(773) 785-9752,1715508
09/16/2015,OLDS,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2772392
09/16/2015,OLDS,4T,,TAN,N174222,IL,701 N. Sacramento,(773) 265-7605,6827180
09/16/2015,PONT,2D,,BLK,E632033,IL,701 N. Sacramento,(773) 265-7605,6827187
09/16/2015,PONT,2D,,BLK,E612575,IL,701 N. Sacramento,(773) 265-7605,6827169
09/16/2015,PONT,2D,GRM,RED,E360098,IL,10300 S. Doty,(773) 568-8495,2772453
09/16/2015,PONT,4D,,BLU,E356922,IL,701 N. Sacramento,(773) 265-7605,6827174
09/16/2015,PONT,4D,GRM,RED,E398972,IL,10300 S. Doty,(773) 568-8495,2772471
09/16/2015,PONT,4T,,GRY,H668457,IL,10300 S. Doty,(773) 568-8495,2772402
09/16/2015,PONT,LL,,MAR,A430282,IL,10300 S. Doty,(773) 568-8495,2772456
09/16/2015,PONT,VN,,BLU,907R717,IL,10300 S. Doty,(773) 785-9752,1715507
09/16/2015,PONT,VN,,TAN,V771738,IL,701 N. Sacramento,(773) 265-7605,6827171
09/16/2015,PONT,VN,TK,GRY,,IL,701 N. Sacramento,(773) 265-7605,6827221
09/16/2015,PONT,VN,,RED,R610911,IL,10300 S. Doty,(773) 568-8495,2772419
09/16/2015,SUBA,SW,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6827218
09/16/2015,TOYT,4D,,RED,65271FF,IL,701 N. Sacramento,(773) 265-7605,6827213
09/16/2015,TOYT,4D,AVA,GRY,E238794,IL,701 N. Sacramento,(773) 265-7605,6827204
09/16/2015,TOYT,4D,,WHI,E599429,IL,10300 S. Doty,(773) 568-8495,2772404
09/16/2015,TOYT,LL,,SIL,R196724,IL,701 N. Sacramento,(773) 265-1846,1533753
09/16/2015,VOLV,4D,,GRY,320JEE,MN,701 N. Sacramento,(773) 265-1846,1533751
09/15/2015,ACUR,2D,,SIL,Y761987,IL,10300 S. Doty,(773) 568-8495,2772342
09/15/2015,BMW,MC,,GRY,4781S,WI,701 N. Sacramento,(773) 265-7605,6827152
09/15/2015,BUIC,4D,,SIL,N646461,IL,10300 S. Doty,(773) 568-8495,2772376
09/15/2015,CADI,4D,,SIL,S859038,IL,10300 S. Doty,(773) 568-8495,2772335
09/15/2015,CADI,4D,,WHI,V612599,IL,10300 S. Doty,(773) 785-9752,1715504
09/15/2015,CHEV,2D,,GRY,Y721953,IL,10300 S. Doty,(773) 568-8495,2772370
09/15/2015,CHEV,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2772325
09/15/2015,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2772375
09/15/2015,CHEV,4D,CAV,GRN,,IL,10300 S. Doty,(773) 568-8495,2772356
09/15/2015,CHEV,LL,BLZ,RED,,IL,10300 S. Doty,(773) 785-9752,1715499
09/15/2015,CHEV,LL,BLZ,BLK,S229155,IL,10300 S. Doty,(773) 568-8495,2772343
09/15/2015,CHRY,VN,,BLK,,IL,10300 S. Doty,(773) 568-8495,2772377
09/15/2015,DODG,4D,,BLK,Z264247,IL,10300 S. Doty,(773) 568-8495,2772336
09/15/2015,DODG,VN,,RED,S102798,IL,10300 S. Doty,(773) 568-8495,2772381
09/15/2015,DODG,VN,,SIL,K980649,IL,701 N. Sacramento,(773) 265-1846,1533747
09/15/2015,DODG,VN,CVN,BLU,S924547,IL,10300 S. Doty,(773) 568-8495,2772352
09/15/2015,FORD,4D,,BLK,V827388,IL,10300 S. Doty,(773) 568-8495,2772373
09/15/2015,FORD,4D,,MAR,E585556,IL,701 N. Sacramento,(773) 265-7605,6827124
09/15/2015,FORD,LL,,BLK,R457770,IL,10300 S. Doty,(773) 568-8495,2772362
09/15/2015,FORD,LL,EXP,WHI,V728287,IL,701 N. Sacramento,(773) 265-7605,6827141
09/15/2015,FORD,PK,TK,GRN,1796763,IL,10300 S. Doty,(773) 568-8495,2772379
09/15/2015,FORD,VN,,GRY,,IL,701 N. Sacramento,(773) 265-1846,1533739
09/15/2015,GMC,LL,YUK,BLK,S720708,IL,10300 S. Doty,(773) 568-8495,2772355
09/15/2015,HOND,4D,,SIL,S230666,IL,10300 S. Doty,(773) 568-8495,2772329
09/15/2015,HOND,4T,,BLK,E210644,IL,10300 S. Doty,(773) 568-8495,2772327
